UI_Category,Antecedent,Consequent,Support,Confidence,Lift,Leverage,Conviction,Rule_Length
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Mobile_touch_size=Standard (Normal size, more content visible)",0.065,0.6842105263157895,1.2328117591275485,0.012274999999999994,1.4091666666666667,4
Global_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.065,0.6842105263157895,1.1309264897781646,0.007525000000000004,1.2508333333333335,4
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher",Mobile_price_display=Strike-through Original (Shows original price...,0.065,0.6842105263157895,1.0947368421052632,0.005625000000000005,1.1875,4
Mobile_UI,"Device=Smartphone, Persona=Researcher",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.13,0.6842105263157895,1.0607915136678907,0.007449999999999998,1.1241666666666668,3
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.065,0.6842105263157895,1.0607915136678907,0.003724999999999999,1.1241666666666668,4
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.13,0.6842105263157895,0.9988474836726853,-0.00015000000000001124,0.9974999999999998,3
Desktop_UI,"Device=Smartphone, Persona=Researcher","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.13,0.6842105263157895,0.9437386569872959,-0.007749999999999979,0.8708333333333335,3
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.075,0.6818181818181818,2.3923444976076556,0.04365,2.247142857142857,5
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.075,0.6818181818181818,2.0053475935828873,0.037599999999999995,2.074285714285714,5
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.075,0.6818181818181818,1.8939393939393938,0.0354,2.011428571428571,6
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.075,0.6818181818181818,1.4662756598240467,0.023849999999999996,1.6814285714285708,5
Mobile_UI,Persona=Loyal Customer,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.075,0.6818181818181818,1.099706744868035,0.0068000000000000005,1.1942857142857142,3
Mobile_UI,Persona=Loyal Customer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.075,0.6818181818181818,1.099706744868035,0.0068000000000000005,1.1942857142857142,3
Mobile_UI,Persona=Loyal Customer,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.075,0.6818181818181818,1.0570824524312896,0.004049999999999998,1.1157142857142854,2
Desktop_UI,Persona=Minimalist,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.15,0.6818181818181818,0.9404388714733541,-0.009500000000000008,0.8642857142857142,2
Global_UI,Persona=Minimalist,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.15,0.6818181818181818,0.9276437847866419,-0.011700000000000016,0.8328571428571427,2
Mobile_UI,Device=Smartphone,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.555,0.6809815950920246,0.9941337154628096,-0.003274999999999917,0.9874038461538462,2
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.085,0.68,1.5280898876404496,0.029375000000000005,1.734375,4
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_quick_view=Slide-Up Panel (Preview product details in a ..., Mobile_whitespace=Balanced",0.085,0.68,1.4945054945054945,0.028125000000000004,1.703125,4
Global_UI,"Device=Smartphone, Persona=Impulsive Buyer",Global_hero_banner_size=Medium Split (Takes up half the screen),0.085,0.68,1.2710280373831775,0.018125000000000002,1.4531250000000002,3
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.085,0.68,1.2363636363636363,0.01625,1.40625,4
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.085,0.68,1.0967741935483872,0.007500000000000007,1.1875000000000002,4
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer",Mobile_price_display=Strike-through Original (Shows original price...,0.085,0.68,1.088,0.006875000000000006,1.1718750000000002,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_quick_view=Slide-Up Panel (Preview product details in a ...",0.095,0.6785714285714285,1.524879614767255,0.03269999999999999,1.7266666666666661,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_quick_view=Slide-Up Panel (Preview product details in a ..., Mobile_whitespace=Balanced",0.095,0.6785714285714285,1.4913657770800626,0.031299999999999994,1.6955555555555548,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.095,0.6785714285714285,1.2337662337662336,0.017999999999999988,1.3999999999999995,3
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.095,0.6785714285714285,1.0944700460829493,0.008199999999999999,1.1822222222222218,3
Mobile_UI,Persona=Impulsive Buyer,Mobile_price_display=Strike-through Original (Shows original price...,0.095,0.6785714285714285,1.0857142857142856,0.007499999999999993,1.1666666666666663,2
Desktop_UI,Persona=Impulsive Buyer,Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.095,0.6785714285714285,0.9047619047619047,-0.010000000000000009,0.7777777777777776,2
Mobile_UI,"Device=Smartphone, Mood=Neutral",Mobile_price_display=Strike-through Original (Shows original price...,0.21,0.6774193548387096,1.0838709677419354,0.016249999999999987,1.1624999999999999,3
Desktop_UI,"Device=Smartphone, Mood=Relaxed","Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.115,0.676470588235294,1.2644310060472785,0.024049999999999988,1.4372727272727268,3
Mobile_UI,"Device=Smartphone, Mood=Relaxed","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.115,0.676470588235294,1.0910815939278937,0.009599999999999997,1.1745454545454543,4
Mobile_UI,"Device=Smartphone, Mood=Relaxed","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.115,0.676470588235294,0.9875483039931299,-0.0014500000000000068,0.9736363636363633,3
Global_UI,"Device=Smartphone, Mood=Relaxed",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.115,0.676470588235294,0.9203681472589035,-0.00995,0.819090909090909,3
Mobile_UI,Device=Laptop/Desktop,Mobile_review_display=Collapsible Sections (Reviews can be expanded...,0.125,0.6756756756756757,1.2748597654258031,0.02695,1.4491666666666665,2
Global_UI,Device=Laptop/Desktop,"Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.125,0.6756756756756757,1.1168192986374805,0.013075000000000003,1.2179166666666668,2
Mobile_UI,Device=Laptop/Desktop,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.125,0.6756756756756757,1.0897994768962511,0.010300000000000004,1.1716666666666666,3
Mobile_UI,Mood=Neutral,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.26,0.6753246753246753,0.9858754384301829,-0.003725000000000034,0.9701999999999998,2
Mobile_UI,Persona=Researcher,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.175,0.673076923076923,1.08560794044665,0.013799999999999979,1.1623529411764704,3
Mobile_UI,Persona=Deal Hunter,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.08,0.6666666666666667,2.339181286549708,0.04580000000000001,2.145000000000001,4
Mobile_UI,Persona=Deal Hunter,"Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.08,0.6666666666666667,1.9607843137254903,0.0392,1.9800000000000002,4
Mobile_UI,Persona=Deal Hunter,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.08,0.6666666666666667,1.851851851851852,0.036800000000000006,1.9200000000000004,5
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_navigation=Bottom Nav (Navigation bar at the bottom - mo..., Mobile_whitespace=Balanced",0.05,0.6666666666666667,1.7316017316017318,0.021125000000000005,1.8450000000000004,5
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_touch_size=Standard (Normal size, more content visible), Mobile_whitespace=Balanced",0.05,0.6666666666666667,1.6064257028112452,0.018875000000000006,1.7550000000000003,5
Desktop_UI,"Device=Laptop/Desktop, Mood=Neutral","Desktop_persistent_filters=Yes (Always visible sidebar with filters), Desktop_whitespace=Balanced",0.05,0.6666666666666667,1.550387596899225,0.017750000000000002,1.7100000000000006,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_navigation=Bottom Nav (Navigation bar at the bottom - mo...",0.05,0.6666666666666667,1.550387596899225,0.017750000000000002,1.7100000000000006,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_navigation=Bottom Nav (Navigation bar at the bottom - mo..., Mobile_whitespace=Balanced",0.05,0.6666666666666667,1.5325670498084294,0.017375,1.6950000000000003,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_review_display=Collapsible Sections (Reviews can be expanded..., Mobile_whitespace=Balanced",0.05,0.6666666666666667,1.4814814814814816,0.01625,1.6500000000000006,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_touch_size=Standard (Normal size, more content visible)",0.05,0.6666666666666667,1.4814814814814816,0.01625,1.6500000000000006,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral","Mobile_touch_size=Standard (Normal size, more content visible), Mobile_whitespace=Balanced",0.05,0.6666666666666667,1.388888888888889,0.014000000000000005,1.5600000000000005,4
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral",Mobile_navigation=Bottom Nav (Navigation bar at the bottom - mo...,0.05,0.6666666666666667,1.3333333333333335,0.012500000000000004,1.5000000000000004,3
Mobile_UI,"Device=Laptop/Desktop, Mood=Neutral",Mobile_review_display=Collapsible Sections (Reviews can be expanded...,0.05,0.6666666666666667,1.257861635220126,0.010250000000000002,1.4100000000000001,3
Desktop_UI,Persona=Deal Hunter,Desktop_whitespace=Balanced,0.08,0.6666666666666667,1.169590643274854,0.011600000000000013,1.2900000000000005,2
Global_UI,"Device=Laptop/Desktop, Mood=Neutral","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.05,0.6666666666666667,1.1019283746556476,0.004625000000000004,1.1850000000000003,3
Mobile_UI,"Mood=Neutral, Persona=Researcher",Mobile_price_display=Strike-through Original (Shows original price...,0.08,0.6666666666666667,1.0666666666666669,0.0050000000000000044,1.1250000000000002,3
Global_UI,Persona=Browser,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.1,0.6666666666666667,0.90702947845805,-0.010249999999999995,0.7950000000000003,2
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.08,0.6666666666666667,0.894854586129754,-0.009399999999999992,0.7650000000000002,4
Mobile_UI,"Mood=Neutral, Persona=Researcher","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.08,0.6666666666666667,0.8032128514056226,-0.019599999999999992,0.5100000000000002,3
Desktop_UI,"Device=Smartphone, Persona=Loyal Customer",Desktop_review_display=Recent 3- 5 (Show a few recent reviews),0.06,0.6666666666666666,1.7094017094017093,0.0249,1.8299999999999998,3
Desktop_UI,"Mood=Neutral, Persona=Minimalist","Desktop_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.06,0.6666666666666666,1.7094017094017093,0.0249,1.8299999999999998,3
Global_UI,Mood=Bored,"Global_button_style_pref=Rounded Corners (Soft, modern rounded edges)",0.06,0.6666666666666666,1.606425702811245,0.022650000000000003,1.7549999999999997,2
Desktop_UI,"Device=Smartphone, Persona=Loyal Customer",Desktop_quick_view=Sidebar Slide (Details slide in from the right),0.06,0.6666666666666666,1.3888888888888888,0.016800000000000002,1.5599999999999998,3
Mobile_UI,Mood=Bored,Mobile_review_display=Collapsible Sections (Reviews can be expanded...,0.06,0.6666666666666666,1.2578616352201257,0.012299999999999998,1.4099999999999997,2
Desktop_UI,Mood=Bored,"Desktop_image_text_ratio=Image-focused (80% images, 20% text - highly ...",0.06,0.6666666666666666,1.2461059190031152,0.01185,1.3949999999999998,2
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.06,0.6666666666666666,1.1904761904761902,0.009599999999999997,1.3199999999999996,5
Mobile_UI,Mood=Bored,Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.06,0.6666666666666666,1.1494252873563218,0.007800000000000001,1.26,2
Mobile_UI,"Mood=Neutral, Persona=Minimalist","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.06,0.6666666666666666,1.075268817204301,0.004200000000000002,1.14,4
Mobile_UI,"Mood=Neutral, Persona=Minimalist","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.06,0.6666666666666666,1.075268817204301,0.004200000000000002,1.14,4
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer",Mobile_price_display=Strike-through Original (Shows original price...,0.06,0.6666666666666666,1.0666666666666667,0.0037500000000000033,1.1249999999999998,3
Mobile_UI,"Device=Smartphone, Persona=Loyal Customer",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.06,0.6666666666666666,1.0335917312661498,0.0019500000000000003,1.0649999999999997,3
Mobile_UI,Mood=Bored,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.06,0.6666666666666666,1.0335917312661498,0.0019500000000000003,1.0649999999999997,2
Mobile_UI,Mood=Bored,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_whitespace=Balanced",0.06,0.6666666666666666,0.8948545861297539,-0.007050000000000001,0.7649999999999999,3
Desktop_UI,"Device=Smartphone, Persona=Minimalist",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.11,0.6666666666666666,0.8888888888888888,-0.013749999999999998,0.7499999999999999,3
Global_UI,Mood=Neutral,"Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.255,0.6623376623376623,1.0947729955994419,0.02207500000000001,1.1698076923076923,2
Global_UI,"Device=Smartphone, Mood=Neutral","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.205,0.6612903225806451,1.0930418555051986,0.017449999999999993,1.1661904761904762,3
Mobile_UI,"Device=Smartphone, Mood=Neutral","Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.205,0.6612903225806451,0.9653873322345183,-0.007350000000000023,0.9299999999999997,3
Desktop_UI,Persona=Minimalist,Desktop_whitespace=Balanced,0.145,0.6590909090909091,1.1562998405103668,0.019600000000000006,1.2613333333333334,2
Global_UI,Persona=Minimalist,"Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.145,0.6590909090909091,1.0894064613072878,0.011899999999999994,1.1586666666666665,2
Mobile_UI,"Device=Smartphone, Persona=Researcher","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.125,0.6578947368421053,1.0611205432937183,0.007199999999999998,1.110769230769231,4
Global_UI,Mood=Stressed,Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.095,0.6551724137931035,0.8913910391742905,-0.011574999999999988,0.7685000000000002,2
Mobile_UI,Persona=Researcher,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.17,0.6538461538461539,1.0137149672033392,0.0022999999999999965,1.0255555555555556,2
Desktop_UI,"Device=Smartphone, Mood=Stressed","Desktop_search_visibility=Always Visible Top (Large, prominent search b...",0.075,0.6521739130434782,1.5166835187057632,0.025549999999999996,1.6387499999999997,3
Mobile_UI,"Device=Smartphone, Mood=Stressed",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.075,0.6521739130434782,1.011122345803842,0.0008249999999999924,1.0206249999999997,3
Global_UI,"Device=Smartphone, Mood=Stressed",Global_whitespace_pref=Balanced (Moderate spacing - comfortable midd...,0.075,0.6521739130434782,0.8873114463176573,-0.009525000000000006,0.7618749999999999,3
Mobile_UI,Device=Laptop/Desktop,"Mobile_touch_size=Standard (Normal size, more content visible)",0.12,0.6486486486486487,1.168736303871439,0.017324999999999993,1.2665384615384616,2
Desktop_UI,Device=Laptop/Desktop,Desktop_whitespace=Balanced,0.12,0.6486486486486487,1.1379800853485065,0.014550000000000007,1.223846153846154,2
Mobile_UI,Device=Laptop/Desktop,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.12,0.6486486486486487,1.046207497820401,0.005299999999999999,1.0815384615384616,3
Mobile_UI,Device=Laptop/Desktop,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.12,0.6486486486486487,1.005656819610308,0.000674999999999995,1.0103846153846154,2
Desktop_UI,Mood=Happy,"Desktop_persistent_filters=Yes (Always visible sidebar with filters), Desktop_search_visibility=Collapsible (Search bar that expands when cli...",0.055,0.6470588235294117,2.1934197407776668,0.029925,1.9974999999999998,3
Mobile_UI,Mood=Happy,Mobile_search_visibility=Collapsible (Search bar that expands when cli...,0.055,0.6470588235294117,1.6381236038719282,0.021425,1.7141666666666662,2
Mobile_UI,Mood=Happy,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.055,0.6470588235294117,1.3915243516761542,0.015474999999999996,1.5158333333333327,4
Mobile_UI,Mood=Happy,"Mobile_filter_location=Drawer Overlay (Slides in from the side when ..., Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis)",0.055,0.6470588235294117,1.3205282112845136,0.01335,1.4449999999999996,3
Mobile_UI,Mood=Happy,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price...",0.055,0.6470588235294117,1.176470588235294,0.008249999999999993,1.2749999999999997,3
Mobile_UI,"Device=Smartphone, Mood=Relaxed","Mobile_touch_size=Standard (Normal size, more content visible)",0.11,0.6470588235294117,1.165871754107048,0.015649999999999983,1.2608333333333328,3
Mobile_UI,Mood=Happy,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.055,0.6470588235294117,1.1554621848739492,0.00739999999999999,1.2466666666666661,4
Global_UI,"Device=Smartphone, Mood=Relaxed","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.11,0.6470588235294117,1.06951871657754,0.00714999999999999,1.1191666666666664,3
Mobile_UI,Mood=Happy,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.055,0.6470588235294117,1.0436432637571156,0.0022999999999999965,1.0766666666666664,3
Mobile_UI,Mood=Happy,Mobile_price_display=Strike-through Original (Shows original price...,0.055,0.6470588235294117,1.0352941176470587,0.0018749999999999947,1.0624999999999998,2
Mobile_UI,Device=Smartphone,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.525,0.6441717791411044,0.998715936652875,-0.0006749999999999812,0.9976724137931036,2
Mobile_UI,Persona=Impulsive Buyer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_quick_view=Slide-Up Panel (Preview product details in a ..., Mobile_whitespace=Balanced",0.09,0.6428571428571428,1.587301587301587,0.03329999999999999,1.6659999999999997,4
Mobile_UI,Persona=Impulsive Buyer,Mobile_filter_location=Drawer Overlay (Slides in from the side when ...,0.09,0.6428571428571428,1.108374384236453,0.008799999999999988,1.176,2
Mobile_UI,Persona=Impulsive Buyer,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.09,0.6428571428571428,1.0368663594470044,0.0031999999999999945,1.0639999999999998,3
Mobile_UI,Persona=Impulsive Buyer,Mobile_sticky_header=Yes (Header stays at top while scrolling),0.09,0.6428571428571428,0.9966777408637872,-0.0003000000000000086,0.9939999999999998,2
Mobile_UI,Mood=Relaxed,"Mobile_filter_location=Drawer Overlay (Slides in from the side when ..., Mobile_whitespace=Balanced",0.125,0.641025641025641,1.2693577050012692,0.026524999999999993,1.3789285714285713,3
Mobile_UI,Mood=Relaxed,"Mobile_touch_size=Standard (Normal size, more content visible)",0.125,0.641025641025641,1.1550011550011547,0.016774999999999984,1.2396428571428568,2
Mobile_UI,Mood=Relaxed,"Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.125,0.641025641025641,1.0339123242349049,0.0040999999999999925,1.0585714285714285,3
Mobile_UI,Mood=Relaxed,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.125,0.641025641025641,0.9358038555118846,-0.008575000000000027,0.8774999999999997,2
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_quick_view=Slide-Up Panel (Preview product details in a ..., Mobile_whitespace=Balanced",0.08,0.64,1.5802469135802468,0.029375,1.6527777777777777,5
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.08,0.64,1.032258064516129,0.0025000000000000022,1.0555555555555556,4
Mobile_UI,"Device=Smartphone, Persona=Impulsive Buyer",Mobile_sticky_header=Yes (Header stays at top while scrolling),0.08,0.64,0.9922480620155039,-0.0006250000000000006,0.986111111111111,3
Desktop_UI,"Device=Smartphone, Persona=Impulsive Buyer",Desktop_persistent_filters=Yes (Always visible sidebar with filters),0.08,0.64,0.8533333333333334,-0.013749999999999998,0.6944444444444444,3
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.07,0.6363636363636365,2.545454545454546,0.04250000000000001,2.0625000000000004,6
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.07,0.6363636363636365,2.545454545454546,0.04250000000000001,2.0625000000000004,6
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_price_display=Strike-through Original (Shows original price..., Mobile_sticky_header=Yes (Header stays at top while scrolling)",0.07,0.6363636363636365,1.899592944369064,0.033150000000000006,1.8287500000000005,5
Mobile_UI,"Device=Smartphone, Persona=Deal Hunter","Mobile_touch_size=Large (Easier to tap, less content visible)",0.07,0.6363636363636365,1.4799154334038058,0.022700000000000005,1.5675000000000006,3
Mobile_UI,Persona=Loyal Customer,"Mobile_image_text_ratio=Balanced (50% images, 50% text - equal emphasis), Mobile_info_density=Moderate (Balanced - some details visible, cl..., Mobile_whitespace=Balanced",0.07,0.6363636363636365,1.1363636363636365,0.008399999999999998,1.2100000000000002,4
Desktop_UI,"Device=Smartphone, Persona=Deal Hunter",Desktop_whitespace=Balanced,0.07,0.6363636363636365,1.116427432216906,0.007300000000000015,1.1825000000000006,3
Mobile_UI,Persona=Loyal Customer,Mobile_price_display=Strike-through Original (Shows original price...,0.07,0.6363636363636365,1.0181818181818183,0.0012500000000000011,1.0312500000000002,2
Mobile_UI,Persona=Minimalist,"Mobile_info_density=Moderate (Balanced - some details visible, cl...",0.14,0.6363636363636365,0.9289980092899802,-0.010699999999999987,0.8662500000000001,2
Desktop_UI,"Device=Smartphone, Persona=Minimalist",Desktop_whitespace=Balanced,0.105,0.6363636363636364,1.1164274322169059,0.010950000000000001,1.1825,3
Global_UI,"Device=Smartphone, Persona=Minimalist","Global_accent_color_pref=Blue (Trustworthy, professional, calm)",0.105,0.6363636363636364,1.051840721262209,0.005174999999999999,1.08625,3
Mobile_UI,Mood=Neutral,Mobile_price_display=Strike-through Original (Shows original price...,0.245,0.6363636363636364,1.018181818181818,0.00437499999999999,1.03125,2
Desktop_UI,"Device=Smartphone, Persona=Minimalist","Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.105,0.6363636363636364,0.877742946708464,-0.014624999999999999,0.7562500000000001,3
Mobile_UI,Persona=Researcher,"Mobile_touch_size=Standard (Normal size, more content visible)",0.165,0.6346153846153846,1.1434511434511432,0.020699999999999996,1.217894736842105,2
Global_UI,Persona=Browser,Global_recommendation_type=Deals (Products on sale or special offers),0.095,0.6333333333333334,1.347517730496454,0.024500000000000008,1.4454545454545458,2
Mobile_UI,Persona=Browser,Mobile_review_display=Collapsible Sections (Reviews can be expanded...,0.095,0.6333333333333334,1.1949685534591197,0.0155,1.281818181818182,2
Desktop_UI,Persona=Browser,"Desktop_info_density=Moderate (Balanced - some details visible, cl...",0.095,0.6333333333333334,0.8735632183908048,-0.013749999999999998,0.7500000000000002,2
Mobile_UI,Device=Smartphone,Mobile_price_display=Strike-through Original (Shows original price...,0.515,0.6319018404907976,1.011042944785276,0.005625000000000102,1.01875,2
Desktop_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher",Desktop_filter_location=Sidebar Left (Permanent filter panel on the l...,0.06,0.631578947368421,1.3880855986119143,0.016774999999999998,1.4792857142857139,4
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Mobile_sticky_header=Yes (Header stays at top while scrolling), Mobile_whitespace=Balanced",0.06,0.631578947368421,1.1805213969503197,0.009174999999999996,1.262142857142857,5
Mobile_UI,"Device=Smartphone, Mood=Neutral, Persona=Researcher","Mobile_price_display=Strike-through Original (Shows original price..., Mobile_whitespace=Balanced",0.06,0.631578947368421,1.1483253588516744,0.007749999999999993,1.221428571428571,5
